hospital_name,address,naver_website,naver_phone
한양그린내과의원,"서울특별시 서대문구 통일로 413, 204호 (홍제동, 화인빌딩 )",,
한양의원,"서울특별시 금천구 시흥대로 82, 2층 (시흥동)",,
한양정형외과내과의원,"서울특별시 구로구 경인로 164, 대일빌딩 (오류동)",,
한을남 하늘피부과의원,"서울특별시 중구 왕십리로 415, (신당동)",,
한피부과의원,"서울특별시 중구 명동길 26, 유네스코회관 3층 (명동2가)",,
함익병피부과의원,"서울특별시 강남구 도곡로 408, (대치동, 408,409호)",,
합정고려의원,"서울특별시 마포구 망원로 69, 2층 (망원동)",,
해맑은가정의학과의원,"서울특별시 동대문구 장한로18길 59, (장안동)",https://brightped.imweb.me,02-2246-7582
해맑은소아과의원,"서울특별시 광진구 자양로 288, 2층 (구의동)",http://www.sunhani.co.kr,02-3437-3722
해맑은소아청소년과의원,"서울특별시 강동구 고덕로83길 26, 백두쇼핑센타 201호 (고덕동)",https://brightped.imweb.me,02-428-3814
해맑은의원,"서울특별시 강북구 오현로 190, (번동)",http://www.sunhani.co.kr,02-985-8105
해맑은이비인후과의원,"서울특별시 성북구 종암로 115, 지상4층 (종암동)",https://blog.naver.com/marin543,02-922-1282
해아이비인후과의원,"서울특별시 중랑구 면목로 310, 3층 (면목동)",,
해와별소아청소년과의원,"서울특별시 송파구 마천로 41, 4층 (방이동, 수기빌딩)",,
해인정형외과의원,"서울특별시 성북구 한천로 743, (장위동)",,
해피아이리스의원,"서울특별시 송파구 오금로 543, 6층 (거여동)",,
햇살아이의원,"서울특별시 강북구 삼양로 241, 4층 (미아동)",,
행당성모안과의원,"서울특별시 성동구 행당로 87, 412호 (행당동, 대림리빙프라자)",,
행복준내과의원,"서울특별시 영등포구 영중로 6, 영등포키스톤타워 4층 (영등포동3가)",,
행복찾기정신과의원,"서울특별시 강북구 도봉로 52, 연이빌딩 2(M)층 (미아동)",,
행복한가정의학과의원,"서울특별시 구로구 고척로 212, 오토젠빌딩 301호 (고척동)",http://happyhhospital.com/,02-2060-7522
행복한가정의학과의원,"서울특별시 양천구 목동서로 38, A동 207호 (목동, 목동아파트 1단지 상가)",http://happyhhospital.com/,02-2647-3101
행복한가정의학과의원,"서울특별시 동대문구 한천로 242, 2층 (전농동)",http://happyhhospital.com/,02-2245-3100
행복한성모정형외과의원,"서울특별시 동대문구 사가정로 122, 201~2, 204호 (전농동)",,
행복한아이소아청소년과의원,"서울특별시 강동구 고덕로 133, 501호 (암사동)",,
행복한여성의원,"서울특별시 성동구 왕십리로 309, 왕십리역이스타빌 407호 (행당동)",https://blog.naver.com/startjws,02-2292-1967
행촌의원,"서울특별시 종로구 통일로12길 2, (교북동)",,
향기나는내과의원,"서울특별시 관악구 관악로 234, 203호 (봉천동)",,
허내과의원,"서울특별시 용산구 회나무로13길 5, (이태원동, 혜천상가)",http://www.heoclinic.co.kr,02-792-5575
허리편한의원,"서울특별시 구로구 남부순환로97길 3, KS프리미어빌딩 601호 (개봉동)",,
허스템의원,"서울특별시 용산구 백범로 278, 3층 301호 (효창동, 효창빌딩)",,
허피부과의원,"서울특별시 송파구 송이로 87, 4층 (가락동, 동서울크리닉)",,
허형빈이비인후과의원,"서울특별시 구로구 고척로 142-1, 3층 (고척동)",,
헤론연세의원,"서울특별시 서초구 동광로1길 112, 203,204,205호 (방배동, 롯데캐슬헤론상가)",,
현가정의학과의원,"서울특별시 강서구 허준로 175, 303호 (가양동, 6단지상가)",http://hyunhospital.com,02-2659-2345
현대서울의원,"서울특별시 성동구 마장로 302, 2,3,4층 (마장동)",,
현대성심의원,"서울특별시 강서구 강서로18길 5, (화곡동)",,
현대의원,"서울특별시 도봉구 우이천로 478, (쌍문동)",http://www.hdhosp.co.kr/,02-993-0335
현대정형외과의원,"서울특별시 광진구 용마산로 67, 1층, 2층 (중곡동)",https://현대정형외과.com/,02-458-1070
현대정형외과의원,"서울특별시 송파구 동남로 129, 지하1,지상1~6층 (가락동)",https://hyundaios.medisay.co.kr/,02-3012-4455
현대정형외과의원,"서울특별시 강북구 삼양로 255, (미아동, 청구약국)",https://현대정형외과.com/,02-989-3119
현대제일의원,"서울특별시 마포구 도화4길 73, 207호 (도화동, 현대홈타운상가)",,
현대중앙의원,"서울특별시 강서구 양천로 128, 2층 201호 (방화동, 한림리첸빌)",,
현대중앙의원,"서울특별시 마포구 효창원로 253-2, (공덕동)",,
현대중앙의원,"서울특별시 서대문구 증가로 128, 2~3층 (남가좌동)",,
현의원,"서울특별시 강북구 삼양로 623, 2층 (우이동)",http://prettyhyun.com/new2023/index.php,02-905-7582
협성재활의학과의원,"서울특별시 영등포구 선유로 104, (양평동1가)",,
형운준소아청소년과의원,"서울특별시 동작구 장승배기로 119, 2층 (노량진동)",,
혜담소아청소년과의원,"서울특별시 양천구 목동서로 67, 3층 (목동, 우성에펠타운)",,
혜민소아청소년과의원,"서울특별시 강동구 올림픽로 774, 2층 3호 (암사동)",,
혜성민가족의원,"서울특별시 노원구 노원로 330, 롯데마트 3층 (중계동)",https://hyesungmin.ad-media.kr,02-952-8866
혜셀의원,"서울특별시 동작구 사당로 215, 서림빌딩 402-2호 (사당동)",,
혜화가정의원,"서울특별시 종로구 성균관로 34, 혜화가정의원 2층 (명륜1가)",,
호경정형외과의원,"서울특별시 동대문구 천호대로 291, (답십리동)",,
호산의원,"서울특별시 구로구 구로동로 215-1, 2층 (구로동)",http://www.ladyhosan.co.kr/,02-862-7067
홍대디온의원,"서울특별시 마포구 양화로 156, LG팰리스빌딩 501~503호 (동교동)",https://blog.naver.com/medicaltheonhd,02-323-0119
홍대셀레나의원,"서울특별시 마포구 양화로 162, 9층 (동교동)",http://pf.kakao.com/_xfKJQG,02-332-8808
홍대입구역베러미의원,"서울특별시 마포구 양화로 133, 서교타워 M층 중1호, 중2호 (서교동)",https://hongdae.bettermeclinic.co.kr/,1833-8185
홍대포에버의원,"서울특별시 마포구 양화로 162, 10층 (동교동)",https://hd.4everclinic.com,1899-8344
홍돈호비뇨기과의원,"서울특별시 송파구 석촌호수로 70, (잠실동, 동성B/D 3층)",,
홍승현성형외과의원,"서울특별시 마포구 신촌로 180, 3층 (대흥동)",,
홍앤유의원,"서울특별시 관악구 남부순환로 1820, 7층 (봉천동, 에그엘로우)",https://blog.naver.com/hnuskin,02-6276-8600
홍요한내과의원,"서울특별시 성북구 돌곶이로 152, 1층 (장위동)",,
홍원택가정의학과의원,"서울특별시 중랑구 면목로 457, 2층 (상봉동)",,
홍종찬이비인후과의원,"서울특별시 중랑구 용마산로 502, 3층 (망우동)",,
홍진호피부과의원,"서울특별시 강서구 방화동로 37, 5층 (방화동)",,
홍피부과의원,"서울특별시 강동구 구천면로 269-1, (천호동)",http://www.hongskinclinic.com,02-473-0909
홍피부과의원,"서울특별시 서대문구 수색로 38, 4층 (남가좌동)",http://www.hongskinclinic.com,02-304-0948
홍피부과의원,"서울특별시 송파구 석촌호수로 118, 잠실청호빌딩 4~5층 (잠실동)",http://www.hongskinclinic.com,02-412-9396
화곡굿모닝의원,"서울특별시 강서구 등촌로5길 80, 2층 (화곡동)",,
화안피부과의원,"서울특별시 영등포구 여의대방로65길 12, 305호 (여의도동, 에리트빌딩)",,
화양본내과의원,"서울특별시 광진구 군자로 73, (군자동)",,
활짝열린의원,"서울특별시 노원구 중계로14길 29, 2층 (중계동)",,
황소아과의원,"서울특별시 송파구 가락로 244, 201호 (방이동, 동원빌딩)",,
황소아청소년과의원,"서울특별시 강북구 한천로105길 7, 201, 202호 (번동, 주공1단지)",,
훼미리365의원,"서울특별시 용산구 장문로 96, 2,3층 (보광동)",,
휘소아청소년과의원,"서울특별시 서대문구 가재울미래로 2, 3층 303-1,303-2호 (남가좌동, DMC파크뷰자이)",,
휴피부과의원,"서울특별시 강남구 학동로 433, 9층 2호 (청담동, 청담서울클리닉빌딩)",,
희락서울가정의학과의원,"서울특별시 노원구 수락산로 190, 203호 (상계동, 희락상가)",,
히어(HEER)피부과의원,"서울특별시 서초구 서초대로77길 54, 서초더블유타워 10층 (서초동)",https://heerskin.com,02-595-9901
힐비뇨기과의원,"서울특별시 강남구 테헤란로 339, 선릉빌딩 7층 (역삼동)",,
힘찬부성정형외과의원,"서울특별시 강서구 곰달래로 223, (화곡동)",,
(의)미래의료재단리드림의원,"서울특별시 강남구 테헤란로 513, (삼성동, B1일부,4,9,10층,테헤란로81길10,B1일부,삼성로92길29,3,4)",,
111의원,"서울특별시 강남구 도산대로 111, (신사동, S-TOWER 11~12층)",http://www.madiheal.com,02-540-8111
365더튼튼의원,"서울특별시 구로구 경인로 191, 2,3층 (오류동)",,
365코이의원,"서울특별시 강남구 강남대로118길 12, 부경빌딩 3층, 4층일부, 5층 (논현동)",https://365koi.imweb.me,02-540-0442
365한국신통의원,"서울특별시 광진구 면목로 174, 2층 (중곡동)",,
BJ 라임의원,"서울특별시 관악구 과천대로 939, 르메이에르강남타운2 (남현동)",https://blog.naver.com/tahiti1001,02-588-1110
BLS(비엘에스)의원,"서울특별시 강남구 도산대로67길 13-5, BLS클리닉빌딩 1,2,3,6층 (청담동)",http://www.blsclinic1.com/,02-544-4841
CL성형외과의원,"서울특별시 노원구 동일로 1392, 5층 (상계동, 노원한일빌딩)",https://clps6522.co.kr/,02-933-6522
D&A(디앤에이)성형외과의원,"서울특별시 강남구 압구정로 210, 용기빌딩 3층 일부 (신사동)",http://www.dnaps.co.kr/renewal/,02-540-6346
S아이니의원,"서울특별시 구로구 도림로 90, 혜성빌딩 5층 (구로동)",,
가락마취통증의학과의원,"서울특별시 송파구 중대로 68, 4층 405호 (문정동, 훼미리 샤르망)",http://www.seoulmedicalcenter.co.kr/,02-406-7582
강남디렉터의원,"서울특별시 서초구 서초대로77길 62, 강남역 IPARK L108호 제108호~113호 (서초동)",https://blog.naver.com/sfdfsdf772,02-6010-1300
강남리즈의료생활협동조합 강남리즈의원,"서울특별시 구로구 도림로23길 2, 한호빌딩 2층 (구로동)",http://leedsclinic.co.kr/,863-0075
강남미앤미의원,"서울특별시 서초구 강남대로 439, 유화빌딩 8층 901호 (서초동)",http://gn.branch.mimimi.co.kr/event/event_list.php,02-567-1102
강남미의원,"서울특별시 강남구 테헤란로 128, 6층 (역삼동, 성곡빌딩)",http://www.kojskin.com,564-7328
강남밴스의원,"서울특별시 서초구 강남대로 411, 12~13층 (서초동)",https://gangnam.vandsclinic.co.kr/?channel=4149,
강남브이에스(VS)라인의원,"서울특별시 강남구 테헤란로 107, 메디타워 3층 (역삼동)",,
강남삼성성형외과의원,"서울특별시 강남구 강남대로 506, 광명빌딩 5층 502호 (논현동)",https://youtube.com/@bstps,02-3477-4700
강남쏘울의원,"서울특별시 강남구 선릉로129길 22, 고영빌딩 2층 (논현동)",,
강남의원,"서울특별시 송파구 마천로51길 2, 2층 (마천동, 수정빌딩)",https://youtube.com/@iMEDTV-xc8go,02-408-7999
강남플랜에스의원,"서울특별시 강남구 강남대로 408, YBM강남센터 B1,2층 (역삼동)",http://www.plansclinic.com,02-2135-6365
강남피어봄의원,"서울특별시 서초구 강남대로 365, 대우도씨에빛 1차 3층 301, 302호 (서초동)",http://gn.pieobom.com/,02-1644-8343
강동중앙내과외과의원,"서울특별시 강동구 양재대로 1458, 3층 (길동)",https://blog.naver.com/drcheon,02-6953-0790
강북삼성의원,"서울특별시 성북구 화랑로40길 54, 지상3,4층 (석관동, 영원빌딩)",http://www.kangbsclinic.com/,02-965-6900
강북서울외과의원,"서울특별시 강북구 솔샘로 233, (미아동)",http://www.kbseoulsurgery.co.kr/,02-988-4640
강북연세이비인후과의원,"서울특별시 강북구 도봉로 52, 8층 (미아동, 와이스퀘어빌딩)",http://www.we88.co.kr/,02-989-7587
강재활의학과닥터포유의원,"서울특별시 동대문구 장한로 119, 304호 (장안동)",,
건강한 가정의학과의원,"서울특별시 강서구 곰달래로25길 33, 2,3층 (화곡동)",,
건대톡스앤필의원,"서울특별시 광진구 아차산로 237, 삼진빌딩 3, 5층 (화양동)",http://www.toxnfill6.com/,02-6235-1567
고배성이비인후과의원,"서울특별시 노원구 상계로 65, (상계동)",,
고운나라의원,"서울특별시 강동구 천호대로 1032, (성내동)",https://blog.naver.com/ygk6687,02-486-7034
고은가정의학과의원,"서울특별시 광진구 능동로13길 11, 2,3층 (화양동)",,
고척성모의원,"서울특별시 구로구 중앙로15길 29, (고척동)",http://eyejoeun.co.kr/,02-2684-3137
고태용이비인후과의원,"서울특별시 영등포구 도신로60길 2, 4층 (신길동)",,
고트의원,"서울특별시 서초구 강남대로 375, 602~610호 (서초동, 서초현대타워아파트)",,
골드지(G)의원,"서울특별시 서초구 사임당로 38, 3층 (서초동)",http://goldg-ps.com/,02-585-1006
골드해피미래의원,"서울특별시 강남구 논현로 630, (논현동)",,
골든디아망성형외과의원,"서울특별시 강남구 도산대로 420, 청담스퀘어 311호 일부, 312호 A동 (청담동)",https://cafe.naver.com/goldenview,02-6480-7800
곽승일성형외과의원,"서울특별시 광진구 능동로 95, 3층 (자양동)",,
곽피부과의원,"서울특별시 동작구 노량진로 162, (노량진동)",,
관악성모의원,"서울특별시 관악구 쑥고개로 51-1, (봉천동)",https://gsment.kr,02-889-5353
광화문닥터김이비인후과의원,"서울특별시 종로구 세종대로 159, 6층 (세종로)",,
구로센트럴이비인후과의원,"서울특별시 구로구 경인로 176, 4층 (오류동, 시티월드)",,
구로의원,"서울특별시 구로구 구로동로 128, (구로동)",http://www.goodmclinic.com/,02-865-0664
구름의자의원,"서울특별시 강남구 논현로 841, (신사동, 제이비 미소빌딩, 206호 일부)",,
굿모닝박내과의원,"서울특별시 동대문구 천호대로 425, 4층 (장안동)",,
권오상산부인과의원,"서울특별시 광진구 뚝섬로 590, 2층 (자양동)",,
