hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho,source
이로여성의원,"병원,의원>산부인과",피부과,피부과,서울특별시 은평구 은평로 240 힐스테이트상가 2층 B201-B204호,서울특별시,은평구,은평로,,http://irowomens.com/,,정재현,,,,,naver
참명인한의원,"병원,의원>한의원",피부과,피부과,서울특별시 은평구 은평로 104 3층 참명인한의원,서울특별시,은평구,은평로,,https://pf.kakao.com/_wxcFtxb/chat,,,,,,,naver
로쉬여성의원,"병원,의원>산부인과",피부과,피부과,서울특별시 은평구 가좌로 234,서울특별시,은평구,가좌로,,http://www.miaeroyp.com/,,,,,,,naver
참사랑약국,"건강,의료>약국",피부과,피부과,서울특별시 은평구 응암로 323 1층 참사랑약국,서울특별시,은평구,응암로,,,,,,,,,naver
엄마사랑한의원,"병원,의원>한의원",피부과,피부과,"서울특별시 은평구 연서로 130 수인빌딩 3층(진료실) 5, 7층(입원실)",서울특별시,은평구,연서로,,https://blog.naver.com/piepie1229,,,,,,,naver
은평경희부부한의원,"병원,의원>한의원",피부과,피부과,서울특별시 은평구 역말로 49 파발리안 201호,서울특별시,은평구,역말로,,https://blog.naver.com/piacu,,,,,,,naver
서울성모오케이의원,"건강,의료>병원,의원",피부과,피부과,서울특별시 은평구 진흥로 103 5층,서울특별시,은평구,진흥로,,https://blog.naver.com/seoulstmaryok,,,,,,,naver
선한정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 은평구 연서로 73 금현빌딩 3층,서울특별시,은평구,연서로,,http://sunhanorthopedic.com/,,곽봉준,,,,,naver
불광경희한의원,"병원,의원>한의원",피부과,피부과,서울특별시 은평구 통일로 730 보광빌딩 4층,서울특별시,은평구,통일로,,https://blog.naver.com/bgkyunghee,,,,,,,naver
이윤진산부인과의원,"병원,의원>산부인과",피부과,피부과,서울특별시 은평구 통일로 856 극동메트로타워 9층,서울특별시,은평구,통일로,,https://blog.naver.com/badacobug,,,,,,,naver
은평포레스트한방병원,"건강,의료>한방병원",피부과,피부과,"서울특별시 은평구 통일로 636 4층, 5층",서울특별시,은평구,통일로,,https://www.forestep.co.kr/,,이철희,,,,,naver
참뿌리한의원 은평,"병원,의원>한의원",피부과,피부과,"서울특별시 은평구 진흥로 150 안성빌딩 2층, 4층",서울특별시,은평구,진흥로,,http://champpuri.com/,,오아름,,,,,naver
365봄한의원,"병원,의원>한의원",피부과,피부과,서울특별시 은평구 통일로 626 유림메디컬센터 2층,서울특별시,은평구,통일로,,http://www.365bom.com/default/sub3/sub01.php,egoettu@gmail.com,,,,,,naver
녹번연세정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 은평구 통일로 636 은평미드스퀘어 3층,서울특별시,은평구,통일로,,http://nokbeonos.co.kr,,,,,,,naver
하늘마음한의원 목동점,"병원,의원>한의원",피부과,피부과,서울특별시 양천구 오목로 279 현대프라자 1층,서울특별시,양천구,오목로,,http://skin8575.com/07_Network/07_01_01_new.php?idx=11,,,,,,,naver
힘찬경희생생한방병원,"건강,의료>한방병원",피부과,피부과,"서울특별시 양천구 오목로 344 4층, 5층(목동, 청학빌딩)",서울특별시,양천구,오목로,,http://www.02-2642-6575.com,,,,,,,naver
똑바로정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 양천구 중앙로 291 3층,서울특별시,양천구,중앙로,,http://똑바로정형외과.com,yhhcw6@hanmail.net,,,,,,naver
양천제일안과의원,"병원,의원>안과",피부과,피부과,서울특별시 양천구 신월로 164,서울특별시,양천구,신월로,,,,,,,,,naver
포레스트피부과의원,"병원,의원>피부과",피부과,피부과,"서울특별시 양천구 중앙로 291 5층 1호, 2호",서울특별시,양천구,중앙로,,https://forestskin.co.kr,gotaret@gmail.com,이미지,,,,,naver
심재학정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 양천구 곰달래로 47 백석빌딩,서울특별시,양천구,곰달래로,,,,,,,,,naver
바로한의원,"병원,의원>한의원",피부과,피부과,"서울특별시 양천구 오목로 55 신목동파라곤상가 2층 204,205호",서울특별시,양천구,오목로,,https://blog.naver.com/53rmedic,,,,,,,naver
아현재한의원,"병원,의원>한의원",피부과,피부과,서울특별시 양천구 목동서로 375 2층,서울특별시,양천구,목동서로,,https://ahyunjae.com/,ahyunjae7680@gmail.com,한의사,,,,,naver
바른지성한방병원 목동,"건강,의료>한방병원",피부과,피부과,"서울특별시 양천구 목동로 189 2, 3, 4층",서울특별시,양천구,목동로,,http://www.jshanbang.co.kr,,,,,,,naver
화이팅한의원,"병원,의원>한의원",피부과,피부과,서울특별시 양천구 목동동로 67 2층,서울특별시,양천구,목동동로,,http://www.teamcheerup.com,,홍길동,,,,,naver
가산연합의원,"병원,의원>피부과",피부과,피부과,서울특별시 금천구 가산디지털1로 186 4층 403호,서울특별시,금천구,가산디지털1로,,http://www.gasanclinic.com/,,,,,,,naver
경희참한의원,"병원,의원>한의원",피부과,피부과,서울특별시 금천구 두산로 70 현대지식산업센터 1층 T-120호,서울특별시,금천구,두산로,,https://blog.naver.com/khchani,,,,,,,naver
우리성심의원,"병원,의원>내과",피부과,피부과,"서울특별시 금천구 시흥대로 436 3층, 4층",서울특별시,금천구,시흥대로,,https://blog.naver.com/veterinarian12108,,,,,,,naver
맑은숲한의원 금천,"병원,의원>한의원",피부과,피부과,서울특별시 금천구 시흥대로 399,서울특별시,금천구,시흥대로,,https://blog.naver.com/o2clinic77,,,,,,,naver
독산참연세의원,"병원,의원>내과",피부과,피부과,"서울특별시 금천구 두산로 70 현대지식산업센터 1층 T-109호, 112, 115호",서울특별시,금천구,두산로,,https://blog.naver.com/heretj99,,,,,,,naver
미앤영의원,"병원,의원>피부과",피부과,피부과,서울특별시 금천구 시흥대로 399 시티렉스415호,서울특별시,금천구,시흥대로,,http://cafe.naver.com/beautyandyoung/9,,,,,,,naver
한중약국,"건강,의료>약국",피부과,피부과,서울특별시 금천구 독산로 136 한중약국,서울특별시,금천구,독산로,,,,,,,,,naver
연세조은피부과의원,"병원,의원>피부과",피부과,피부과,서울특별시 금천구 독산로 136,서울특별시,금천구,독산로,,http://www.thegoodskin.co.kr/,,,,,,,naver
내일내과의원 금천점,병원>건강검진,피부과,피부과,서울특별시 금천구 금하로 720 에벤에셀프라자 3층,서울특별시,금천구,금하로,,http://tomorrowclinic.modoo.link,,포함,,,,,naver
연세세란피부과의원,"병원,의원>피부과",피부과,피부과,서울특별시 금천구 시흥대로 224 금천리메인시티 6층,서울특별시,금천구,시흥대로,,,,,,,,,naver
친절한 홍 한의원,"병원,의원>한의원",피부과,피부과,서울특별시 중랑구 봉우재로14길 23 2층 친절한 홍 한의원,서울특별시,중랑구,봉우재로14길,,https://www.youtube.com/c/의슐랭가이드,yt-support-solutions-kr@google.com,본인,,,,,naver
바로유한의원 중랑면목동,"병원,의원>한의원",피부과,피부과,"서울특별시 중랑구 사가정로52길 22 광현빌딩 2층, 5층",서울특별시,중랑구,사가정로52길,,http://www.baroyou.net/,baroyou@mail.com,이미지,,,,,naver
미앤지의원,"병원,의원>피부과",피부과,피부과,서울특별시 중랑구 면목로39길 8 한성빌딩 7층 미앤지의원,서울특별시,중랑구,면목로39길,,http://www.esupia.com,,이미지,,,,,naver
밝은에스안과의원,"병원,의원>안과",피부과,피부과,서울특별시 중랑구 겸재로 164 5층,서울특별시,중랑구,겸재로,,http://www.brightseye.com,,,,,,,naver
성모한길정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 중랑구 망우로 319 한길병원빌딩 6층,서울특별시,중랑구,망우로,,https://sungmohangil.qshop.ai,,,,,,,naver
태미안의원,"병원,의원>피부과",피부과,피부과,서울특별시 중랑구 망우로 305 7층,서울특별시,중랑구,망우로,,https://blog.naver.com/heeoryeon,,,,,,,naver
마디세상병원,"병원,의원>정형외과",피부과,피부과,서울특별시 중랑구 동일로 890,서울특별시,중랑구,동일로,,http://madisesang.com/,,출연,,,,,naver
자이안피부과의원,"병원,의원>피부과",피부과,피부과,서울특별시 중랑구 동일로 932 202동 303호,서울특별시,중랑구,동일로,,http://www.zaian.co.kr/,,,,,,,naver
청추나한의원 먹골,"병원,의원>한의원",피부과,피부과,서울특별시 중랑구 동일로 893 하이텍빌딩 1층,서울특별시,중랑구,동일로,,https://www.chuckchuna.com/mukgol,,이미지,,,,,naver
주정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 중랑구 동일로 847 2층 주정형외과의원,서울특별시,중랑구,동일로,,,,,,,,,naver
신내푸른정형외과의원,"병원,의원>정형외과",피부과,피부과,서울특별시 중랑구 신내로 71 (신내동),서울특별시,중랑구,신내로,,https://blog.naver.com/sinnaepureunos,,,,,,,naver
맑은피부과의원,"병원,의원>피부과",피부과,피부과,서울특별시 중랑구 봉화산로 194 신아타운 709호,서울특별시,중랑구,봉화산로,,https://clearder.qshop.ai/,,,,,,,naver
서울삼성수가정의학과의원,"병원,의원>가정의학과",피부과,피부과,서울특별시 중랑구 신내로 45 해성빌딩,서울특별시,중랑구,신내로,,,,,,,,,naver
미애로여성의원 중랑,"병원,의원>피부과",피부과,피부과,서울특별시 중랑구 신내로 72 4층,서울특별시,중랑구,신내로,,https://blog.naver.com/sohia_2002,,,,,,,naver
하나로의원 수원,"병원,의원>피부과",피부과,피부과,"경기도 수원시 장안구 정자천로 163 하나로빌딩 201, 203호",경기도,수원시,장안구,,http://www.hanaroskin.co.kr/,,,,,,,naver
밴스의원 수원,"병원,의원>피부과",피부과,피부과,경기도 수원시 장안구 대평로 86 907-9호,경기도,수원시,장안구,,https://suwon.vandsclinic.co.kr/,,,,,,,naver
두리이비인후과의원 수원점,"병원,의원>이비인후과",피부과,피부과,경기도 수원시 장안구 만석로19번길 29 부강프라자,경기도,수원시,장안구,,,,,,,,,naver
내몸사랑한의원,"병원,의원>한의원",피부과,피부과,경기도 수원시 장안구 만석로19번길 11-2 4층,경기도,수원시,장안구,,https://www.youtube.com/@Dr.kangTV,"healingin@naver.com, nhealingin@naver.com, yt-support-solutions-kr@google.com",,,,,,naver
플러스한의원 수원,"병원,의원>한의원",피부과,피부과,"경기도 수원시 장안구 송원로 83 메가플러스 B동 305호, 401호",경기도,수원시,장안구,,http://www.s-car-net.co.kr/f/plus,,오정욱,,,,,naver
에덴메디여성병원,"병원,의원>산부인과",피부과,피부과,경기도 수원시 권선구 동수원로 220 에덴메디여성병원,경기도,수원시,권선구,,http://www.edenmedi.or.kr/,,인사말,,,,,naver
세인트마리여성병원,"병원,의원>산부인과",피부과,피부과,경기도 수원시 권선구 금곡로197번길 70 세인트마리 여성병원,경기도,수원시,권선구,,http://www.saintmary.kr/,"saintmary06@naver.com, stmary02@naver.com",,,,,,naver
페이스필터의원 수원,"병원,의원>피부과",피부과,피부과,경기도 수원시 권선구 금곡로 202 이스페이스시티I 5층 페이스필터의원 수원,경기도,수원시,권선구,,https://litt.ly/facefilter,,,,,,,naver
경희약손한의원,"병원,의원>한의원",피부과,피부과,경기도 수원시 권선구 금곡로 206 204-1호,경기도,수원시,권선구,,https://blog.naver.com/wjatlaajrwk01014,,,,,,,naver
반듯한방병원,"건강,의료>한방병원",피부과,피부과,경기도 수원시 권선구 호매실로104번길 24-43 중앙파크뷰 B동 2-5층,경기도,수원시,권선구,,http://www.반듯한방병원.com,,김명훈,,,,,naver
수원그리고의원,"병원,의원>피부과",피부과,피부과,경기도 수원시 팔달구 효원로 288 1층 103호,경기도,수원시,팔달구,,https://www.grigoclinic.co.kr/s/fvkv1,,장관철,,,,,naver
뮤즈의원 수원점,"병원,의원>피부과",피부과,피부과,경기도 수원시 팔달구 권광로 197 남현프라자 5층,경기도,수원시,팔달구,,http://suwon.museclinic.co.kr/,,,,,,,naver
올치한의원,"병원,의원>한의원",피부과,피부과,경기도 수원시 영통구 봉영로 1612 보보스프라자 404호,경기도,수원시,영통구,,https://blog.naver.com/kimdudtj,,,,,,,naver
광교리본한의원,"병원,의원>한의원",피부과,피부과,"경기도 수원시 영통구 광교호수공원로 20 광교더샵레이크시티 102동 B1 16, 17, 18호",경기도,수원시,영통구,,http://rebornclinic.co.kr/,,,,,,,naver
광교밴스의원,"병원,의원>피부과",피부과,피부과,경기도 수원시 영통구 도청로66번길 6 힐스테이트광교중앙퍼스트 103동 2층 229호,경기도,수원시,영통구,,https://gwanggyo.vandsclinic.co.kr/,,,,,,,naver
오아로피부과의원 성남,"병원,의원>피부과",피부과,피부과,경기도 성남시 수정구 산성대로 267 신흥롯데시네마타워 2층 223호,경기도,성남시,수정구,,http://www.oarosn.co.kr,,,,,,,naver
유쾌한비뇨기과의원 위례점,"병원,의원>비뇨의학과",피부과,피부과,"경기도 성남시 수정구 위례광장로 310 우성트램타워 A동 603,604호",경기도,성남시,수정구,,http://enjoyuro.com/,,,,,,,naver
